"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"eb01731c-0644-4602-b2e7-25100e9882fe"	"2024-02-22T23:39:45+00:00"	"2.5"	"53440"	"35472"	"37696"	"15000"	"0.757"	"0.799"	"1.64"	"1.637"	"-5000"	"-5000"	"-52170"	"-49785"
"eb01731c-0644-4602-b2e7-25100e9882fe"	"2024-02-22T23:39:45+00:00"	"50"	"54136"	"34496"	"36920"	"15000"	"0.73"	"0.774"	"1.635"	"1.632"	"-5000"	"-5000"	"-54016"	"-51430"
"eb01731c-0644-4602-b2e7-25100e9882fe"	"2024-02-22T23:39:45+00:00"	"97.5"	"54832"	"33520"	"36144"	"15000"	"0.703"	"0.75"	"1.63"	"1.627"	"-5000"	"-5000"	"-55856"	"-53068"
"2260dc98-ca67-47de-b0dd-7ff7393c23e0"	"2024-02-22T23:39:45+00:00"	"2.5"	"59856"	"45668"	"48476"	"15000"	"0.846"	"0.893"	"1.64"	"1.637"	"-5000"	"-5000"	"-52496"	"-49508"
"2260dc98-ca67-47de-b0dd-7ff7393c23e0"	"2024-02-22T23:39:45+00:00"	"50"	"61792"	"43308"	"47232"	"15000"	"0.782"	"0.845"	"1.635"	"1.632"	"-5000"	"-5000"	"-57722"	"-53613"
"2260dc98-ca67-47de-b0dd-7ff7393c23e0"	"2024-02-22T23:39:45+00:00"	"97.5"	"63728"	"40948"	"45988"	"15000"	"0.721"	"0.8"	"1.63"	"1.627"	"-5000"	"-5000"	"-62929"	"-57697"
"9de2e2e8-99dd-452e-8a92-41821f51fe7e"	"2024-02-22T23:39:45+00:00"	"2.5"	"42544"	"26308"	"25936"	"15000"	"0.736"	"0.727"	"1.64"	"1.637"	"-5000"	"-5000"	"-43464"	"-43709"
"9de2e2e8-99dd-452e-8a92-41821f51fe7e"	"2024-02-22T23:39:45+00:00"	"50"	"44992"	"23040"	"24176"	"15000"	"0.623"	"0.648"	"1.635"	"1.632"	"-5000"	"-5000"	"-50522"	"-49251"
"9de2e2e8-99dd-452e-8a92-41821f51fe7e"	"2024-02-22T23:39:45+00:00"	"97.5"	"47440"	"19772"	"22416"	"15000"	"0.522"	"0.578"	"1.63"	"1.627"	"-5000"	"-5000"	"-57555"	"-54769"
