"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"85c7327f-c72a-48c0-ba83-7c79697c7798"	"2024-02-09T20:40:10+00:00"	"2.5"	"34816"	"31228"	"28692"	"15000"	"1.041"	"0.968"	"1.64"	"1.637"	"-5000"	"-5000"	"-25870"	"-28302"
"85c7327f-c72a-48c0-ba83-7c79697c7798"	"2024-02-09T20:40:10+00:00"	"50"	"36696"	"28800"	"26008"	"15000"	"0.921"	"0.845"	"1.635"	"1.632"	"-5000"	"-5000"	"-31198"	"-33880"
"85c7327f-c72a-48c0-ba83-7c79697c7798"	"2024-02-09T20:40:10+00:00"	"97.5"	"38576"	"26372"	"23324"	"15000"	"0.813"	"0.734"	"1.63"	"1.627"	"-5000"	"-5000"	"-36507"	"-39439"
"ed51356f-06f9-4b15-903b-8182e72a2645"	"2024-02-09T20:40:10+00:00"	"2.5"	"39656"	"36106"	"43532"	"15000"	"1.037"	"1.224"	"1.64"	"1.637"	"-5000"	"-5000"	"-28930"	"-21385"
"ed51356f-06f9-4b15-903b-8182e72a2645"	"2024-02-09T20:40:10+00:00"	"50"	"41616"	"34140"	"40132"	"15000"	"0.941"	"1.084"	"1.635"	"1.632"	"-5000"	"-5000"	"-33902"	"-27785"
"ed51356f-06f9-4b15-903b-8182e72a2645"	"2024-02-09T20:40:10+00:00"	"97.5"	"43576"	"32174"	"36732"	"15000"	"0.853"	"0.958"	"1.63"	"1.627"	"-5000"	"-5000"	"-38855"	"-34166"
"a1a87555-b101-4247-b235-180531d07c4a"	"2024-02-09T20:40:10+00:00"	"2.5"	"35064"	"27060"	"27376"	"15000"	"0.914"	"0.923"	"1.64"	"1.637"	"-5000"	"-5000"	"-30445"	"-30024"
"a1a87555-b101-4247-b235-180531d07c4a"	"2024-02-09T20:40:10+00:00"	"50"	"35888"	"25216"	"26656"	"15000"	"0.842"	"0.882"	"1.635"	"1.632"	"-5000"	"-5000"	"-33461"	"-31913"
"a1a87555-b101-4247-b235-180531d07c4a"	"2024-02-09T20:40:10+00:00"	"97.5"	"36712"	"23372"	"25936"	"15000"	"0.773"	"0.843"	"1.63"	"1.627"	"-5000"	"-5000"	"-36469"	"-33794"
