"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"087018cb-d16f-497d-82f2-83b107b5fa7f"	"2024-01-31T00:43:41+00:00"	"2.5"	"43504"	"30816"	"29376"	"15000"	"0.823"	"0.79"	"1.64"	"1.637"	"-5000"	"-5000"	"-40531"	"-41840"
"087018cb-d16f-497d-82f2-83b107b5fa7f"	"2024-01-31T00:43:41+00:00"	"50"	"44160"	"30352"	"28608"	"15000"	"0.801"	"0.761"	"1.635"	"1.632"	"-5000"	"-5000"	"-41850"	"-43461"
"087018cb-d16f-497d-82f2-83b107b5fa7f"	"2024-01-31T00:43:41+00:00"	"97.5"	"44816"	"29888"	"27840"	"15000"	"0.778"	"0.733"	"1.63"	"1.627"	"-5000"	"-5000"	"-43162"	"-45076"
"86858eb6-e3ac-45e8-9336-d452019fd687"	"2024-01-31T00:43:41+00:00"	"2.5"	"39016"	"28742"	"25102"	"15000"	"0.865"	"0.772"	"1.64"	"1.637"	"-5000"	"-5000"	"-35244"	"-38767"
"86858eb6-e3ac-45e8-9336-d452019fd687"	"2024-01-31T00:43:41+00:00"	"50"	"40336"	"27568"	"24736"	"15000"	"0.807"	"0.737"	"1.635"	"1.632"	"-5000"	"-5000"	"-38381"	"-41092"
"86858eb6-e3ac-45e8-9336-d452019fd687"	"2024-01-31T00:43:41+00:00"	"97.5"	"41656"	"26394"	"24370"	"15000"	"0.754"	"0.705"	"1.63"	"1.627"	"-5000"	"-5000"	"-41505"	"-43404"
"4159b33d-034b-47d4-8dbf-3da6f1dead9b"	"2024-01-31T00:43:41+00:00"	"2.5"	"43344"	"30432"	"28768"	"15000"	"0.817"	"0.779"	"1.64"	"1.637"	"-5000"	"-5000"	"-40652"	"-42186"
"4159b33d-034b-47d4-8dbf-3da6f1dead9b"	"2024-01-31T00:43:41+00:00"	"50"	"43936"	"29744"	"28096"	"15000"	"0.791"	"0.753"	"1.635"	"1.632"	"-5000"	"-5000"	"-42091"	"-43608"
"4159b33d-034b-47d4-8dbf-3da6f1dead9b"	"2024-01-31T00:43:41+00:00"	"97.5"	"44528"	"29056"	"27424"	"15000"	"0.765"	"0.728"	"1.63"	"1.627"	"-5000"	"-5000"	"-43525"	"-45023"
