"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"19d8fb3a-a3f7-454d-a0ce-10a02006a342"	"2024-02-22T23:44:32+00:00"	"2.5"	"48888"	"39788"	"39136"	"15000"	"0.916"	"0.903"	"1.64"	"1.637"	"-5000"	"-5000"	"-40388"	"-40894"
"19d8fb3a-a3f7-454d-a0ce-10a02006a342"	"2024-02-22T23:44:32+00:00"	"50"	"49376"	"38572"	"38200"	"15000"	"0.882"	"0.875"	"1.635"	"1.632"	"-5000"	"-5000"	"-42158"	"-42382"
"19d8fb3a-a3f7-454d-a0ce-10a02006a342"	"2024-02-22T23:44:32+00:00"	"97.5"	"49864"	"37356"	"37264"	"15000"	"0.849"	"0.848"	"1.63"	"1.627"	"-5000"	"-5000"	"-43922"	"-43865"
"76d7cdc5-e1f0-41e2-af5c-4d72cda842af"	"2024-02-22T23:44:32+00:00"	"2.5"	"45152"	"37920"	"34216"	"15000"	"0.951"	"0.869"	"1.64"	"1.637"	"-5000"	"-5000"	"-36129"	"-39698"
"76d7cdc5-e1f0-41e2-af5c-4d72cda842af"	"2024-02-22T23:44:32+00:00"	"50"	"46336"	"36224"	"33608"	"15000"	"0.89"	"0.833"	"1.635"	"1.632"	"-5000"	"-5000"	"-39535"	"-42012"
"76d7cdc5-e1f0-41e2-af5c-4d72cda842af"	"2024-02-22T23:44:32+00:00"	"97.5"	"47520"	"34528"	"33000"	"15000"	"0.832"	"0.8"	"1.63"	"1.627"	"-5000"	"-5000"	"-42930"	"-44315"
"aeb2c61e-2cfa-4998-8f1d-f2cc9e4fe571"	"2024-02-22T23:44:32+00:00"	"2.5"	"49266"	"38314"	"38414"	"15000"	"0.879"	"0.881"	"1.64"	"1.637"	"-5000"	"-5000"	"-42482"	"-42234"
"aeb2c61e-2cfa-4998-8f1d-f2cc9e4fe571"	"2024-02-22T23:44:32+00:00"	"50"	"49728"	"37080"	"37272"	"15000"	"0.846"	"0.85"	"1.635"	"1.632"	"-5000"	"-5000"	"-44225"	"-43884"
"aeb2c61e-2cfa-4998-8f1d-f2cc9e4fe571"	"2024-02-22T23:44:32+00:00"	"97.5"	"50190"	"35846"	"36130"	"15000"	"0.814"	"0.819"	"1.63"	"1.627"	"-5000"	"-5000"	"-45964"	"-45529"
"1e05e9ff-5707-49b2-bcc0-f5a580f937d8"	"2024-02-22T23:44:32+00:00"	"2.5"	"46496"	"37230"	"34386"	"15000"	"0.908"	"0.847"	"1.64"	"1.637"	"-5000"	"-5000"	"-39023"	"-41728"
"1e05e9ff-5707-49b2-bcc0-f5a580f937d8"	"2024-02-22T23:44:32+00:00"	"50"	"47584"	"35496"	"33560"	"15000"	"0.851"	"0.81"	"1.635"	"1.632"	"-5000"	"-5000"	"-42304"	"-44097"
"1e05e9ff-5707-49b2-bcc0-f5a580f937d8"	"2024-02-22T23:44:32+00:00"	"97.5"	"48672"	"33762"	"32734"	"15000"	"0.796"	"0.775"	"1.63"	"1.627"	"-5000"	"-5000"	"-45573"	"-46455"
"4d0f6c6d-d2bd-4249-ab94-c076cb1e2667"	"2024-02-22T23:44:33+00:00"	"2.5"	"48048"	"39520"	"38224"	"15000"	"0.927"	"0.9"	"1.64"	"1.637"	"-5000"	"-5000"	"-39279"	"-40431"
"4d0f6c6d-d2bd-4249-ab94-c076cb1e2667"	"2024-02-22T23:44:33+00:00"	"50"	"48608"	"38408"	"37296"	"15000"	"0.893"	"0.87"	"1.635"	"1.632"	"-5000"	"-5000"	"-41066"	"-42032"
"4d0f6c6d-d2bd-4249-ab94-c076cb1e2667"	"2024-02-22T23:44:33+00:00"	"97.5"	"49168"	"37296"	"36368"	"15000"	"0.86"	"0.841"	"1.63"	"1.627"	"-5000"	"-5000"	"-42848"	"-43628"
"17fbfae1-8db2-44e0-8fc7-0a757f04f92a"	"2024-02-22T23:44:33+00:00"	"2.5"	"43418"	"46472"	"35278"	"15000"	"1.185"	"0.928"	"1.64"	"1.637"	"-5000"	"-5000"	"-24734"	"-35797"
"17fbfae1-8db2-44e0-8fc7-0a757f04f92a"	"2024-02-22T23:44:33+00:00"	"50"	"44288"	"44784"	"34144"	"15000"	"1.124"	"0.884"	"1.635"	"1.632"	"-5000"	"-5000"	"-27627"	"-38134"
"17fbfae1-8db2-44e0-8fc7-0a757f04f92a"	"2024-02-22T23:44:33+00:00"	"97.5"	"45158"	"43096"	"33010"	"15000"	"1.065"	"0.842"	"1.63"	"1.627"	"-5000"	"-5000"	"-30512"	"-40462"
