"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"c922c241-2426-4449-abd2-5f5fedc0ecef"	"2024-02-14T00:53:19+00:00"	"2.5"	"46228.5"	"13108"	"8172"	"15000"	"0.392"	"0.285"	"1.64"	"1.637"	"-5000"	"-5000"	"-62707"	"-67504"
"c922c241-2426-4449-abd2-5f5fedc0ecef"	"2024-02-14T00:53:19+00:00"	"50"	"46489.5"	"12272"	"6680"	"15000"	"0.372"	"0.251"	"1.635"	"1.632"	"-5000"	"-5000"	"-63738"	"-69191"
"c922c241-2426-4449-abd2-5f5fedc0ecef"	"2024-02-14T00:53:19+00:00"	"97.5"	"46750.5"	"11436"	"5188"	"15000"	"0.352"	"0.218"	"1.63"	"1.627"	"-5000"	"-5000"	"-64767"	"-70875"
"6e88801f-e17b-4ee8-9e75-0674faefc9a8"	"2024-02-14T00:53:19+00:00"	"2.5"	"44369.5"	"8720"	"13162"	"15000"	"0.309"	"0.409"	"1.64"	"1.637"	"-5000"	"-5000"	"-64046"	"-59471"
"6e88801f-e17b-4ee8-9e75-0674faefc9a8"	"2024-02-14T00:53:19+00:00"	"50"	"44835.75"	"7992"	"11488"	"15000"	"0.29"	"0.368"	"1.635"	"1.632"	"-5000"	"-5000"	"-65314"	"-61684"
"6e88801f-e17b-4ee8-9e75-0674faefc9a8"	"2024-02-14T00:53:19+00:00"	"97.5"	"45302"	"7264"	"9814"	"15000"	"0.271"	"0.327"	"1.63"	"1.627"	"-5000"	"-5000"	"-66578"	"-63892"
"8a5fe30f-42ce-43f3-b0cb-906352313c96"	"2024-02-14T00:53:19+00:00"	"2.5"	"43673.5"	"8754"	"7934"	"15000"	"0.315"	"0.296"	"1.64"	"1.637"	"-5000"	"-5000"	"-62871"	"-63560"
"8a5fe30f-42ce-43f3-b0cb-906352313c96"	"2024-02-14T00:53:19+00:00"	"50"	"44315"	"8076"	"5976"	"15000"	"0.295"	"0.248"	"1.635"	"1.632"	"-5000"	"-5000"	"-64379"	"-66346"
"8a5fe30f-42ce-43f3-b0cb-906352313c96"	"2024-02-14T00:53:19+00:00"	"97.5"	"44956.5"	"7398"	"4018"	"15000"	"0.276"	"0.201"	"1.63"	"1.627"	"-5000"	"-5000"	"-65881"	"-69126"
"831ed1a4-188d-4cd2-ba0d-90f3e30fbf1c"	"2024-02-14T00:53:19+00:00"	"2.5"	"43805"	"9584"	"12044"	"15000"	"0.333"	"0.389"	"1.64"	"1.637"	"-5000"	"-5000"	"-62256"	"-59665"
"831ed1a4-188d-4cd2-ba0d-90f3e30fbf1c"	"2024-02-14T00:53:19+00:00"	"50"	"44682.5"	"8800"	"8728"	"15000"	"0.309"	"0.307"	"1.635"	"1.632"	"-5000"	"-5000"	"-64256"	"-64194"
"831ed1a4-188d-4cd2-ba0d-90f3e30fbf1c"	"2024-02-14T00:53:19+00:00"	"97.5"	"45560"	"8016"	"5412"	"15000"	"0.286"	"0.229"	"1.63"	"1.627"	"-5000"	"-5000"	"-66247"	"-68714"
"2689d816-7b32-4ad2-9079-0d3ac66eca79"	"2024-02-14T00:53:20+00:00"	"2.5"	"36414.375"	"11760"	"11668"	"15000"	"0.46"	"0.458"	"1.64"	"1.637"	"-5000"	"-5000"	"-47960"	"-47942"
"2689d816-7b32-4ad2-9079-0d3ac66eca79"	"2024-02-14T00:53:20+00:00"	"50"	"37128"	"11240"	"10164"	"15000"	"0.437"	"0.408"	"1.635"	"1.632"	"-5000"	"-5000"	"-49464"	"-50429"
"2689d816-7b32-4ad2-9079-0d3ac66eca79"	"2024-02-14T00:53:20+00:00"	"97.5"	"37841.625"	"10720"	"8660"	"15000"	"0.415"	"0.361"	"1.63"	"1.627"	"-5000"	"-5000"	"-50962"	"-52908"
"bcd32587-e6b6-4253-b5ed-f6c46a7bb4b5"	"2024-02-14T00:53:20+00:00"	"2.5"	"40510.5"	"14112"	"15728"	"15000"	"0.472"	"0.512"	"1.64"	"1.637"	"-5000"	"-5000"	"-52325"	"-50588"
"bcd32587-e6b6-4253-b5ed-f6c46a7bb4b5"	"2024-02-14T00:53:20+00:00"	"50"	"41104"	"13216"	"14048"	"15000"	"0.443"	"0.463"	"1.635"	"1.632"	"-5000"	"-5000"	"-53989"	"-53034"
"bcd32587-e6b6-4253-b5ed-f6c46a7bb4b5"	"2024-02-14T00:53:20+00:00"	"97.5"	"41697.5"	"12320"	"12368"	"15000"	"0.415"	"0.417"	"1.63"	"1.627"	"-5000"	"-5000"	"-55647"	"-55474"
"0368aa05-783a-4dba-9f17-cb91281946d5"	"2024-02-14T00:53:20+00:00"	"2.5"	"41368.625"	"16620"	"14612"	"15000"	"0.523"	"0.474"	"1.64"	"1.637"	"-5000"	"-5000"	"-51225"	"-53108"
"0368aa05-783a-4dba-9f17-cb91281946d5"	"2024-02-14T00:53:20+00:00"	"50"	"41841.25"	"15620"	"13368"	"15000"	"0.493"	"0.439"	"1.635"	"1.632"	"-5000"	"-5000"	"-52790"	"-54917"
"0368aa05-783a-4dba-9f17-cb91281946d5"	"2024-02-14T00:53:20+00:00"	"97.5"	"42313.875"	"14620"	"12124"	"15000"	"0.464"	"0.405"	"1.63"	"1.627"	"-5000"	"-5000"	"-54352"	"-56721"
