"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"1605858a-1bee-431d-8dbf-40824c609501"	"2024-02-14T01:09:41+00:00"	"50"	"54336"	"43488"	"50432"	"15000"	"0.892"	"1.02"	"1.635"	"1.632"	"-5000"	"-5000"	"-45351"	"-38244"
"1605858a-1bee-431d-8dbf-40824c609501"	"2024-02-14T01:09:41+00:00"	"97.5"	"54928"	"42548"	"49556"	"15000"	"0.866"	"0.993"	"1.63"	"1.627"	"-5000"	"-5000"	"-46985"	"-39812"
"256e97ef-37f8-4a57-9789-a177ee908fbe"	"2024-02-14T01:09:41+00:00"	"2.5"	"53576"	"43776"	"50624"	"15000"	"0.91"	"1.038"	"1.64"	"1.637"	"-5000"	"-5000"	"-44089"	"-37080"
"256e97ef-37f8-4a57-9789-a177ee908fbe"	"2024-02-14T01:09:41+00:00"	"50"	"54416"	"42768"	"49792"	"15000"	"0.878"	"1.007"	"1.635"	"1.632"	"-5000"	"-5000"	"-46202"	"-39015"
"256e97ef-37f8-4a57-9789-a177ee908fbe"	"2024-02-14T01:09:41+00:00"	"97.5"	"55256"	"41760"	"48960"	"15000"	"0.846"	"0.977"	"1.63"	"1.627"	"-5000"	"-5000"	"-48307"	"-40942"
"739c4d97-ce98-49cf-a10e-860c678ca778"	"2024-02-14T01:09:41+00:00"	"2.5"	"46898"	"39854"	"43892"	"15000"	"0.956"	"1.043"	"1.64"	"1.637"	"-5000"	"-5000"	"-37059"	"-32880"
"739c4d97-ce98-49cf-a10e-860c678ca778"	"2024-02-14T01:09:41+00:00"	"50"	"48472"	"37700"	"42604"	"15000"	"0.881"	"0.982"	"1.635"	"1.632"	"-5000"	"-5000"	"-41552"	"-36502"
"739c4d97-ce98-49cf-a10e-860c678ca778"	"2024-02-14T01:09:41+00:00"	"97.5"	"50046"	"35546"	"41316"	"15000"	"0.81"	"0.925"	"1.63"	"1.627"	"-5000"	"-5000"	"-46029"	"-40109"
"219d2573-687b-4539-bcb6-2936e3dbec87"	"2024-02-14T01:09:41+00:00"	"2.5"	"54148"	"44580"	"51594"	"15000"	"0.916"	"1.045"	"1.64"	"1.637"	"-5000"	"-5000"	"-44223"	"-37046"
"219d2573-687b-4539-bcb6-2936e3dbec87"	"2024-02-14T01:09:41+00:00"	"50"	"54584"	"43444"	"50256"	"15000"	"0.888"	"1.012"	"1.635"	"1.632"	"-5000"	"-5000"	"-45801"	"-38825"
