"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"4f77e648-ef47-4005-9827-50ea7ef4a732"	"2024-02-14T00:52:53+00:00"	"50"	"50256"	"33688"	"33872"	"15000"	"0.77"	"0.773"	"1.635"	"1.632"	"-5000"	"-5000"	"-48481"	"-48146"
"4f77e648-ef47-4005-9827-50ea7ef4a732"	"2024-02-14T00:52:53+00:00"	"97.5"	"50592"	"32440"	"32912"	"15000"	"0.74"	"0.749"	"1.63"	"1.627"	"-5000"	"-5000"	"-50025"	"-49401"
"f98a2e89-0a64-449a-84a6-df3ae65dd6c0"	"2024-02-14T00:52:54+00:00"	"2.5"	"48080"	"33724"	"30928"	"15000"	"0.805"	"0.747"	"1.64"	"1.637"	"-5000"	"-5000"	"-45127"	"-47779"
"f98a2e89-0a64-449a-84a6-df3ae65dd6c0"	"2024-02-14T00:52:54+00:00"	"50"	"48864"	"32528"	"30096"	"15000"	"0.768"	"0.718"	"1.635"	"1.632"	"-5000"	"-5000"	"-47365"	"-49650"
"f98a2e89-0a64-449a-84a6-df3ae65dd6c0"	"2024-02-14T00:52:54+00:00"	"97.5"	"49648"	"31332"	"29264"	"15000"	"0.732"	"0.69"	"1.63"	"1.627"	"-5000"	"-5000"	"-49594"	"-51513"
"78274ef2-ece7-4a89-9112-ddb50b815d6a"	"2024-02-14T00:52:54+00:00"	"2.5"	"49358"	"34076"	"32474"	"15000"	"0.792"	"0.759"	"1.64"	"1.637"	"-5000"	"-5000"	"-46871"	"-48325"
"78274ef2-ece7-4a89-9112-ddb50b815d6a"	"2024-02-14T00:52:54+00:00"	"50"	"49752"	"33004"	"31616"	"15000"	"0.764"	"0.736"	"1.635"	"1.632"	"-5000"	"-5000"	"-48341"	"-49579"
"78274ef2-ece7-4a89-9112-ddb50b815d6a"	"2024-02-14T00:52:54+00:00"	"97.5"	"50146"	"31932"	"30758"	"15000"	"0.736"	"0.713"	"1.63"	"1.627"	"-5000"	"-5000"	"-49806"	"-50830"
"3a067799-4d45-4bf7-8001-ae49534aa4b7"	"2024-02-14T00:52:54+00:00"	"2.5"	"49360"	"34200"	"32304"	"15000"	"0.794"	"0.756"	"1.64"	"1.637"	"-5000"	"-5000"	"-46750"	"-48498"
"3a067799-4d45-4bf7-8001-ae49534aa4b7"	"2024-02-14T00:52:54+00:00"	"50"	"49744"	"33104"	"31440"	"15000"	"0.766"	"0.733"	"1.635"	"1.632"	"-5000"	"-5000"	"-48227"	"-49742"
"3a067799-4d45-4bf7-8001-ae49534aa4b7"	"2024-02-14T00:52:54+00:00"	"97.5"	"50128"	"32008"	"30576"	"15000"	"0.738"	"0.71"	"1.63"	"1.627"	"-5000"	"-5000"	"-49701"	"-50982"
"1a230d48-3357-410b-bb90-54072960893b"	"2024-02-14T00:52:54+00:00"	"2.5"	"51806"	"33864"	"32308"	"15000"	"0.75"	"0.72"	"1.64"	"1.637"	"-5000"	"-5000"	"-51098"	"-52498"
"1a230d48-3357-410b-bb90-54072960893b"	"2024-02-14T00:52:54+00:00"	"50"	"52600"	"32544"	"31472"	"15000"	"0.714"	"0.693"	"1.635"	"1.632"	"-5000"	"-5000"	"-53457"	"-54371"
"1a230d48-3357-410b-bb90-54072960893b"	"2024-02-14T00:52:54+00:00"	"97.5"	"53394"	"31224"	"30636"	"15000"	"0.678"	"0.667"	"1.63"	"1.627"	"-5000"	"-5000"	"-55808"	"-56236"
"383a5aec-84cf-4270-af08-7741cc434708"	"2024-02-14T00:52:54+00:00"	"2.5"	"52704"	"34272"	"32048"	"15000"	"0.745"	"0.703"	"1.64"	"1.637"	"-5000"	"-5000"	"-52163"	"-54228"
"383a5aec-84cf-4270-af08-7741cc434708"	"2024-02-14T00:52:54+00:00"	"50"	"53328"	"33160"	"31248"	"15000"	"0.716"	"0.68"	"1.635"	"1.632"	"-5000"	"-5000"	"-54031"	"-55783"
"383a5aec-84cf-4270-af08-7741cc434708"	"2024-02-14T00:52:54+00:00"	"97.5"	"53952"	"32048"	"30448"	"15000"	"0.687"	"0.657"	"1.63"	"1.627"	"-5000"	"-5000"	"-55894"	"-57332"
