"start_date"	"filter_id"
2011-05-16 16:00:00	"c3fbe3ca-2f08-4067-bd61-fba9d5a7115b"
2011-05-18 14:00:00	"8e17e4ab-7e54-48e9-baaf-8ce0ce03eaa7"
2011-05-19 06:00:00	"c6023de3-9a9b-4f30-9226-af6fd81e5ffe"
2011-05-19 21:00:00	"624e8fb4-baf4-4ce4-bd1f-dcc33890c723"
2011-05-22 01:00:00	"9acad17b-3386-4d07-b4fe-9dd6941f43f9"
