"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"a3d56470-ae29-415d-a00a-97a7c2ab6f34"	"2024-02-09T20:40:20+00:00"	"2.5"	"41034"	"8144"	"4464"	"15000"	"0.32"	"0.231"	"1.904"	"2.034"	"-5000"	"-5000"	"-69985"	"-78999"
"a3d56470-ae29-415d-a00a-97a7c2ab6f34"	"2024-02-09T20:40:20+00:00"	"50"	"43005"	"7096"	"2704"	"15000"	"0.281"	"0.179"	"1.91"	"2.04"	"-5000"	"-5000"	"-75044"	"-85026"
"a3d56470-ae29-415d-a00a-97a7c2ab6f34"	"2024-02-09T20:40:20+00:00"	"97.5"	"44976"	"6048"	"944"	"15000"	"0.246"	"0.132"	"1.915"	"2.047"	"-5000"	"-5000"	"-80081"	"-91122"
"ad004bd2-aedf-4f2c-ae24-31706d66a5b5"	"2024-02-09T20:40:20+00:00"	"2.5"	"41230.5"	"9232"	"5408"	"15000"	"0.345"	"0.252"	"1.904"	"2.034"	"-5000"	"-5000"	"-69271"	"-78455"
"ad004bd2-aedf-4f2c-ae24-31706d66a5b5"	"2024-02-09T20:40:20+00:00"	"50"	"43524"	"8016"	"3200"	"15000"	"0.299"	"0.188"	"1.91"	"2.04"	"-5000"	"-5000"	"-75115"	"-85589"
"ad004bd2-aedf-4f2c-ae24-31706d66a5b5"	"2024-02-09T20:40:20+00:00"	"97.5"	"45817.5"	"6800"	"992"	"15000"	"0.258"	"0.131"	"1.915"	"2.047"	"-5000"	"-5000"	"-80941"	"-92796"
"9deefef7-7cfc-4f99-b0af-8b0c6e406a63"	"2024-02-09T20:40:21+00:00"	"2.5"	"48390.75"	"45184"	"30560"	"15000"	"1.037"	"0.735"	"1.904"	"2.034"	"-5000"	"-5000"	"-46952"	"-67867"
"9deefef7-7cfc-4f99-b0af-8b0c6e406a63"	"2024-02-09T20:40:21+00:00"	"50"	"50667"	"41984"	"27032"	"15000"	"0.927"	"0.632"	"1.91"	"2.04"	"-5000"	"-5000"	"-54790"	"-76329"
"9deefef7-7cfc-4f99-b0af-8b0c6e406a63"	"2024-02-09T20:40:21+00:00"	"97.5"	"52943.25"	"38784"	"23504"	"15000"	"0.827"	"0.538"	"1.915"	"2.047"	"-5000"	"-5000"	"-62602"	"-84871"
"8a88501d-2ba1-44b4-b2ba-0e3ad5973372"	"2024-02-09T20:40:21+00:00"	"2.5"	"46523.5"	"50592"	"49192"	"15000"	"1.195"	"1.165"	"1.904"	"2.034"	"-5000"	"-5000"	"-37989"	"-45437"
"8a88501d-2ba1-44b4-b2ba-0e3ad5973372"	"2024-02-09T20:40:21+00:00"	"50"	"48829.5"	"48400"	"46072"	"15000"	"1.094"	"1.046"	"1.91"	"2.04"	"-5000"	"-5000"	"-44864"	"-53540"
"8a88501d-2ba1-44b4-b2ba-0e3ad5973372"	"2024-02-09T20:40:21+00:00"	"97.5"	"51135.5"	"46208"	"42952"	"15000"	"1.001"	"0.938"	"1.915"	"2.047"	"-5000"	"-5000"	"-51716"	"-61722"
"e20429b2-66bc-4649-b5f3-52380747932b"	"2024-02-09T20:40:21+00:00"	"2.5"	"44006.75"	"47504"	"49306"	"15000"	"1.193"	"1.234"	"1.904"	"2.034"	"-5000"	"-5000"	"-36285"	"-40204"
"e20429b2-66bc-4649-b5f3-52380747932b"	"2024-02-09T20:40:21+00:00"	"50"	"45924.75"	"45504"	"47008"	"15000"	"1.1"	"1.132"	"1.91"	"2.04"	"-5000"	"-5000"	"-42212"	"-46678"
"e20429b2-66bc-4649-b5f3-52380747932b"	"2024-02-09T20:40:21+00:00"	"97.5"	"47842.75"	"43504"	"44710"	"15000"	"1.014"	"1.039"	"1.915"	"2.047"	"-5000"	"-5000"	"-48115"	"-53224"
