"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"b583b978-8837-448c-b0e2-085e290e5c2d"	"2024-02-14T00:52:50+00:00"	"2.5"	"44256"	"51888"	"48768"	"15000"	"1.285"	"1.215"	"1.904"	"2.034"	"-5000"	"-5000"	"-32375"	"-41249"
"b583b978-8837-448c-b0e2-085e290e5c2d"	"2024-02-14T00:52:50+00:00"	"50"	"44848"	"50192"	"47104"	"15000"	"1.231"	"1.162"	"1.91"	"2.04"	"-5000"	"-5000"	"-35468"	"-44386"
"b583b978-8837-448c-b0e2-085e290e5c2d"	"2024-02-14T00:52:50+00:00"	"97.5"	"45440"	"48496"	"45440"	"15000"	"1.177"	"1.11"	"1.915"	"2.047"	"-5000"	"-5000"	"-38522"	"-47576"
"4a772aeb-a584-4688-9c30-d900ed95456b"	"2024-02-14T00:52:50+00:00"	"2.5"	"44864"	"20064"	"21056"	"15000"	"0.559"	"0.581"	"1.904"	"2.034"	"-5000"	"-5000"	"-65357"	"-70197"
"4a772aeb-a584-4688-9c30-d900ed95456b"	"2024-02-14T00:52:50+00:00"	"50"	"45328"	"18496"	"20432"	"15000"	"0.518"	"0.561"	"1.91"	"2.04"	"-5000"	"-5000"	"-68080"	"-72037"
"4a772aeb-a584-4688-9c30-d900ed95456b"	"2024-02-14T00:52:50+00:00"	"97.5"	"45792"	"16928"	"19808"	"15000"	"0.479"	"0.542"	"1.915"	"2.047"	"-5000"	"-5000"	"-70764"	"-73928"
"aa10085e-f86c-466b-9c59-a6a5f957ed5c"	"2024-02-14T00:52:50+00:00"	"2.5"	"42226"	"23884"	"19912"	"15000"	"0.684"	"0.59"	"1.904"	"2.034"	"-5000"	"-5000"	"-56514"	"-65976"
"aa10085e-f86c-466b-9c59-a6a5f957ed5c"	"2024-02-14T00:52:50+00:00"	"50"	"43308"	"20576"	"19056"	"15000"	"0.591"	"0.555"	"1.91"	"2.04"	"-5000"	"-5000"	"-62142"	"-69292"
"aa10085e-f86c-466b-9c59-a6a5f957ed5c"	"2024-02-14T00:52:50+00:00"	"97.5"	"44390"	"17268"	"18200"	"15000"	"0.502"	"0.523"	"1.915"	"2.047"	"-5000"	"-5000"	"-67739"	"-72666"
"d855c843-f066-4290-a39c-4e1c3c94fe07"	"2024-02-14T00:52:51+00:00"	"2.5"	"43520"	"19648"	"21880"	"15000"	"0.566"	"0.618"	"1.904"	"2.034"	"-5000"	"-5000"	"-63214"	"-66640"
"d855c843-f066-4290-a39c-4e1c3c94fe07"	"2024-02-14T00:52:51+00:00"	"50"	"44144"	"18200"	"20832"	"15000"	"0.526"	"0.585"	"1.91"	"2.04"	"-5000"	"-5000"	"-66115"	"-69222"
"d855c843-f066-4290-a39c-4e1c3c94fe07"	"2024-02-14T00:52:51+00:00"	"97.5"	"44768"	"16752"	"19784"	"15000"	"0.486"	"0.554"	"1.915"	"2.047"	"-5000"	"-5000"	"-68979"	"-71856"
