"start_date"	"filter_id"
"2019-11-06T10:00:00+00:00"	"8bf3c1d5-0c59-44fe-bc13-b1f8e10842d0"
"2019-11-09T05:00:00+00:00"	"c1eae7df-f5e8-4e0f-8577-317e2196ade6"
"2019-11-12T00:00:00+00:00"	"d5215332-fedb-4a20-b92c-59da5f98ab04"
"2019-11-13T20:00:00+00:00"	"ba94d60f-85b4-4152-a25a-46a7168664f2"
"2019-11-14T01:00:00+00:00"	"93be1e52-171a-4618-86d5-e3b842a70880"
"2019-11-14T19:00:00+00:00"	"0b6f9422-cf94-45c4-878a-b8e400f50eb2"
"2019-11-15T09:00:00+00:00"	"61e121f4-d3be-40d2-93bc-d8f5500281ae"
"2019-11-27T17:00:00+00:00"	"207265c8-234f-4465-a08b-87280118f605"
