"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"0e30e162-bf47-4e34-a98f-56ed98014df3"	"2024-02-14T00:53:22+00:00"	"2.5"	"36396"	"31336"	"27600"	"15000"	"0.998"	"0.896"	"1.64"	"1.637"	"-5000"	"-5000"	"-28353"	"-31980"
"0e30e162-bf47-4e34-a98f-56ed98014df3"	"2024-02-14T00:53:22+00:00"	"50"	"37104"	"30584"	"26368"	"15000"	"0.959"	"0.845"	"1.635"	"1.632"	"-5000"	"-5000"	"-30081"	"-34186"
"0e30e162-bf47-4e34-a98f-56ed98014df3"	"2024-02-14T00:53:22+00:00"	"97.5"	"37812"	"29832"	"25136"	"15000"	"0.921"	"0.797"	"1.63"	"1.627"	"-5000"	"-5000"	"-31802"	"-36384"
"c8be0755-5dd2-44fe-a157-aeabb9d8dd98"	"2024-02-14T00:53:22+00:00"	"2.5"	"41340"	"41880"	"44696"	"15000"	"1.134"	"1.202"	"1.64"	"1.637"	"-5000"	"-5000"	"-25918"	"-22978"
"c8be0755-5dd2-44fe-a157-aeabb9d8dd98"	"2024-02-14T00:53:22+00:00"	"50"	"43808"	"40968"	"40824"	"15000"	"1.049"	"1.046"	"1.635"	"1.632"	"-5000"	"-5000"	"-30658"	"-30671"
"c8be0755-5dd2-44fe-a157-aeabb9d8dd98"	"2024-02-14T00:53:22+00:00"	"97.5"	"46276"	"40056"	"36952"	"15000"	"0.974"	"0.907"	"1.63"	"1.627"	"-5000"	"-5000"	"-35374"	"-38339"
"abde64cd-e957-45c1-95ff-a95b2d72efd3"	"2024-02-14T00:53:22+00:00"	"2.5"	"42064"	"43200"	"39648"	"15000"	"1.146"	"1.061"	"1.64"	"1.637"	"-5000"	"-5000"	"-25785"	"-29211"
"abde64cd-e957-45c1-95ff-a95b2d72efd3"	"2024-02-14T00:53:22+00:00"	"50"	"45088"	"40512"	"36448"	"15000"	"1.009"	"0.919"	"1.635"	"1.632"	"-5000"	"-5000"	"-33207"	"-37136"
"abde64cd-e957-45c1-95ff-a95b2d72efd3"	"2024-02-14T00:53:22+00:00"	"97.5"	"48112"	"37824"	"33248"	"15000"	"0.89"	"0.795"	"1.63"	"1.627"	"-5000"	"-5000"	"-40599"	"-45030"
"3ef8b4e5-1e48-4cce-b944-92b5839c1ef1"	"2024-02-14T00:53:22+00:00"	"2.5"	"38104"	"21632"	"21784"	"15000"	"0.699"	"0.703"	"1.64"	"1.637"	"-5000"	"-5000"	"-40859"	"-40592"
"3ef8b4e5-1e48-4cce-b944-92b5839c1ef1"	"2024-02-14T00:53:22+00:00"	"50"	"38624"	"19712"	"20112"	"15000"	"0.64"	"0.65"	"1.635"	"1.632"	"-5000"	"-5000"	"-43438"	"-42922"
"3ef8b4e5-1e48-4cce-b944-92b5839c1ef1"	"2024-02-14T00:53:22+00:00"	"97.5"	"39144"	"17792"	"18440"	"15000"	"0.582"	"0.599"	"1.63"	"1.627"	"-5000"	"-5000"	"-46013"	"-45247"
