"start_date"	"filter_id"
"2019-04-11T00:00:00+00:00"	"5a6eedd2-8cd1-406f-8010-cf9a878f47db"
"2019-04-11T17:00:00+00:00"	"aca60b76-1902-4fbb-a895-4eb3a28401e5"
"2019-04-12T03:00:00+00:00"	"ad05c13b-fdae-42af-b9b0-ae1754b5f5bf"
"2019-04-12T19:00:00+00:00"	"4da16133-0b71-49e9-8dbb-2df9f8c3d443"
"2019-04-13T23:00:00+00:00"	"05fa3f7d-7817-4cc4-aed1-d3223ca6c07e"
"2019-04-14T18:00:00+00:00"	"0d9f34fa-5d80-48b7-9ad0-0180f45d341e"
