"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"a7927e5d-86d4-4d93-99ea-bd5f6adb68a6"	"2024-01-31T19:09:37+00:00"	"2.5"	"44884"	"25596"	"25624"	"15000"	"0.682"	"0.682"	"1.359"	"1.324"	"-5000"	"-5000"	"-35401"	"-33802"
"a7927e5d-86d4-4d93-99ea-bd5f6adb68a6"	"2024-01-31T19:09:37+00:00"	"50"	"45520"	"24624"	"24568"	"15000"	"0.651"	"0.65"	"1.37"	"1.337"	"-5000"	"-5000"	"-37738"	"-36292"
"a7927e5d-86d4-4d93-99ea-bd5f6adb68a6"	"2024-01-31T19:09:37+00:00"	"97.5"	"46156"	"23652"	"23512"	"15000"	"0.621"	"0.618"	"1.382"	"1.349"	"-5000"	"-5000"	"-40136"	"-38752"
"f008753a-425a-42e2-8059-4d5c29c90c78"	"2024-01-31T19:09:37+00:00"	"2.5"	"39490"	"19998"	"18370"	"15000"	"0.633"	"0.592"	"1.359"	"1.324"	"-5000"	"-5000"	"-33669"	"-33915"
"f008753a-425a-42e2-8059-4d5c29c90c78"	"2024-01-31T19:09:37+00:00"	"50"	"41012"	"17652"	"16496"	"15000"	"0.552"	"0.524"	"1.37"	"1.337"	"-5000"	"-5000"	"-38534"	"-38337"
"f008753a-425a-42e2-8059-4d5c29c90c78"	"2024-01-31T19:09:37+00:00"	"97.5"	"42534"	"15306"	"14622"	"15000"	"0.477"	"0.461"	"1.382"	"1.349"	"-5000"	"-5000"	"-43476"	"-42756"
"2b3e0231-fd06-4f38-9895-3e82f73dd504"	"2024-01-31T19:09:38+00:00"	"2.5"	"35544"	"23008"	"22528"	"15000"	"0.788"	"0.774"	"1.359"	"1.324"	"-5000"	"-5000"	"-25296"	"-24532"
"2b3e0231-fd06-4f38-9895-3e82f73dd504"	"2024-01-31T19:09:38+00:00"	"50"	"38816"	"19792"	"19360"	"15000"	"0.639"	"0.628"	"1.37"	"1.337"	"-5000"	"-5000"	"-33386"	"-32537"
"2b3e0231-fd06-4f38-9895-3e82f73dd504"	"2024-01-31T19:09:38+00:00"	"97.5"	"42088"	"16576"	"16192"	"15000"	"0.513"	"0.504"	"1.382"	"1.349"	"-5000"	"-5000"	"-41590"	"-40585"
"50db9dd4-1e6c-4f8e-ad52-419819bfa4f0"	"2024-01-31T19:09:38+00:00"	"2.5"	"44722"	"21444"	"19464"	"15000"	"0.591"	"0.547"	"1.359"	"1.324"	"-5000"	"-5000"	"-39333"	"-39748"
"50db9dd4-1e6c-4f8e-ad52-419819bfa4f0"	"2024-01-31T19:09:38+00:00"	"50"	"45480"	"19984"	"17936"	"15000"	"0.549"	"0.504"	"1.37"	"1.337"	"-5000"	"-5000"	"-42324"	"-42871"
"50db9dd4-1e6c-4f8e-ad52-419819bfa4f0"	"2024-01-31T19:09:38+00:00"	"97.5"	"46238"	"18524"	"16408"	"15000"	"0.509"	"0.463"	"1.382"	"1.349"	"-5000"	"-5000"	"-45377"	"-45967"
"4181718c-bdd3-47b9-bd98-983b90f90d96"	"2024-01-31T19:09:38+00:00"	"2.5"	"46232"	"19080"	"17326"	"15000"	"0.521"	"0.483"	"1.359"	"1.324"	"-5000"	"-5000"	"-43749"	"-43885"
"4181718c-bdd3-47b9-bd98-983b90f90d96"	"2024-01-31T19:09:38+00:00"	"50"	"47064"	"17656"	"15744"	"15000"	"0.481"	"0.441"	"1.37"	"1.337"	"-5000"	"-5000"	"-46822"	"-47181"
"4181718c-bdd3-47b9-bd98-983b90f90d96"	"2024-01-31T19:09:38+00:00"	"97.5"	"47896"	"16232"	"14162"	"15000"	"0.443"	"0.4"	"1.382"	"1.349"	"-5000"	"-5000"	"-49960"	"-50450"
"102aaef3-71f8-40df-a69d-a5d23bdd6cfc"	"2024-01-31T19:09:38+00:00"	"2.5"	"46344"	"18988"	"4684"	"15000"	"0.518"	"0.209"	"1.359"	"1.324"	"-5000"	"-5000"	"-43993"	"-56675"
"102aaef3-71f8-40df-a69d-a5d23bdd6cfc"	"2024-01-31T19:09:38+00:00"	"50"	"47144"	"17424"	"3232"	"15000"	"0.476"	"0.175"	"1.37"	"1.337"	"-5000"	"-5000"	"-47163"	"-59800"
"102aaef3-71f8-40df-a69d-a5d23bdd6cfc"	"2024-01-31T19:09:38+00:00"	"97.5"	"47944"	"15860"	"1780"	"15000"	"0.435"	"0.141"	"1.382"	"1.349"	"-5000"	"-5000"	"-50399"	"-62896"
"a667d412-5440-45b3-a97a-47029509c8d0"	"2024-01-31T19:09:39+00:00"	"2.5"	"43808"	"18120"	"8632"	"15000"	"0.528"	"0.311"	"1.359"	"1.324"	"-5000"	"-5000"	"-41415"	"-49370"
"a667d412-5440-45b3-a97a-47029509c8d0"	"2024-01-31T19:09:39+00:00"	"50"	"44520"	"17112"	"7360"	"15000"	"0.497"	"0.278"	"1.37"	"1.337"	"-5000"	"-5000"	"-43880"	"-52163"
"a667d412-5440-45b3-a97a-47029509c8d0"	"2024-01-31T19:09:39+00:00"	"97.5"	"45232"	"16104"	"6088"	"15000"	"0.467"	"0.245"	"1.382"	"1.349"	"-5000"	"-5000"	"-46407"	"-54930"
"03ff516c-ba83-4215-9320-ce1033548aba"	"2024-01-31T19:09:39+00:00"	"2.5"	"44080"	"18544"	"14192"	"15000"	"0.534"	"0.435"	"1.359"	"1.324"	"-5000"	"-5000"	"-41361"	"-44170"
"03ff516c-ba83-4215-9320-ce1033548aba"	"2024-01-31T19:09:39+00:00"	"50"	"44784"	"17504"	"12656"	"15000"	"0.503"	"0.394"	"1.37"	"1.337"	"-5000"	"-5000"	"-43850"	"-47220"
"03ff516c-ba83-4215-9320-ce1033548aba"	"2024-01-31T19:09:39+00:00"	"97.5"	"45488"	"16464"	"11120"	"15000"	"0.472"	"0.354"	"1.382"	"1.349"	"-5000"	"-5000"	"-46400"	"-50243"
"937e3e96-d969-4ca5-b6e9-6a2b886d96af"	"2024-01-31T19:09:39+00:00"	"2.5"	"35654"	"8936"	"11062"	"15000"	"0.391"	"0.45"	"1.359"	"1.324"	"-5000"	"-5000"	"-39518"	"-36144"
"937e3e96-d969-4ca5-b6e9-6a2b886d96af"	"2024-01-31T19:09:39+00:00"	"50"	"36512"	"6296"	"8084"	"15000"	"0.309"	"0.358"	"1.37"	"1.337"	"-5000"	"-5000"	"-43725"	"-40733"
"937e3e96-d969-4ca5-b6e9-6a2b886d96af"	"2024-01-31T19:09:39+00:00"	"97.5"	"37370"	"3656"	"5106"	"15000"	"0.232"	"0.27"	"1.382"	"1.349"	"-5000"	"-5000"	"-47989"	"-45306"
"7f506149-bc90-49e1-85e6-716b250fc227"	"2024-01-31T19:09:39+00:00"	"2.5"	"46810"	"19344"	"20328"	"15000"	"0.52"	"0.541"	"1.359"	"1.324"	"-5000"	"-5000"	"-44271"	"-41648"
"7f506149-bc90-49e1-85e6-716b250fc227"	"2024-01-31T19:09:39+00:00"	"50"	"47476"	"18104"	"18768"	"15000"	"0.487"	"0.501"	"1.37"	"1.337"	"-5000"	"-5000"	"-46938"	"-44707"
"7f506149-bc90-49e1-85e6-716b250fc227"	"2024-01-31T19:09:39+00:00"	"97.5"	"48142"	"16864"	"17208"	"15000"	"0.454"	"0.461"	"1.382"	"1.349"	"-5000"	"-5000"	"-49668"	"-47736"
