"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"06f9d68c-801c-4f64-b754-1ce001e5db38"	"2024-02-14T18:52:35+00:00"	"2.5"	"48480"	"32270"	"32132"	"15000"	"0.769"	"0.766"	"1.64"	"1.637"	"-5000"	"-5000"	"-47237"	"-47230"
"06f9d68c-801c-4f64-b754-1ce001e5db38"	"2024-02-14T18:52:35+00:00"	"50"	"48952"	"31120"	"31248"	"15000"	"0.738"	"0.74"	"1.635"	"1.632"	"-5000"	"-5000"	"-48917"	"-48642"
"06f9d68c-801c-4f64-b754-1ce001e5db38"	"2024-02-14T18:52:35+00:00"	"97.5"	"49424"	"29970"	"30364"	"15000"	"0.708"	"0.716"	"1.63"	"1.627"	"-5000"	"-5000"	"-50591"	"-50049"
"45d6205f-8ed2-4bb3-a240-f190b039d14a"	"2024-02-14T18:52:36+00:00"	"2.5"	"38312"	"21792"	"17520"	"15000"	"0.699"	"0.588"	"1.64"	"1.637"	"-5000"	"-5000"	"-41040"	"-45197"
"45d6205f-8ed2-4bb3-a240-f190b039d14a"	"2024-02-14T18:52:36+00:00"	"50"	"39720"	"18768"	"15136"	"15000"	"0.598"	"0.507"	"1.635"	"1.632"	"-5000"	"-5000"	"-46174"	"-49687"
"45d6205f-8ed2-4bb3-a240-f190b039d14a"	"2024-02-14T18:52:36+00:00"	"97.5"	"41128"	"15744"	"12752"	"15000"	"0.504"	"0.432"	"1.63"	"1.627"	"-5000"	"-5000"	"-51295"	"-54163"
"d1ccf8ea-a04f-4222-adc7-92beef8a1ab9"	"2024-02-14T18:52:36+00:00"	"2.5"	"56128"	"35824"	"35540"	"15000"	"0.727"	"0.722"	"1.64"	"1.637"	"-5000"	"-5000"	"-56226"	"-56342"
"d1ccf8ea-a04f-4222-adc7-92beef8a1ab9"	"2024-02-14T18:52:36+00:00"	"50"	"56736"	"34544"	"34968"	"15000"	"0.697"	"0.704"	"1.635"	"1.632"	"-5000"	"-5000"	"-58219"	"-57625"
"d1ccf8ea-a04f-4222-adc7-92beef8a1ab9"	"2024-02-14T18:52:36+00:00"	"97.5"	"57344"	"33264"	"34396"	"15000"	"0.667"	"0.687"	"1.63"	"1.627"	"-5000"	"-5000"	"-60207"	"-58903"
"011cb539-c8a6-4c7f-9629-f965a25e25f6"	"2024-02-14T18:52:36+00:00"	"2.5"	"59268"	"41812"	"41768"	"15000"	"0.79"	"0.789"	"1.64"	"1.637"	"-5000"	"-5000"	"-55388"	"-55254"
"011cb539-c8a6-4c7f-9629-f965a25e25f6"	"2024-02-14T18:52:36+00:00"	"50"	"59712"	"40852"	"41032"	"15000"	"0.768"	"0.771"	"1.635"	"1.632"	"-5000"	"-5000"	"-56777"	"-56418"
"011cb539-c8a6-4c7f-9629-f965a25e25f6"	"2024-02-14T18:52:36+00:00"	"97.5"	"60156"	"39892"	"40296"	"15000"	"0.746"	"0.753"	"1.63"	"1.627"	"-5000"	"-5000"	"-58162"	"-57578"
