"start_date"	"filter_id"
"2018-07-13T22:00:00+00:00"	"0b9786f2-2738-4177-931b-d8e83ee66312"
"2018-07-14T03:00:00+00:00"	"c598261e-6074-4b0f-a71a-3ee7dfe8f1ac"
"2018-07-14T06:00:00+00:00"	"5ca49106-1a76-4dec-80cb-47a1d03d2c02"
"2018-07-14T09:00:00+00:00"	"17e2c943-8019-4ca8-b264-9ca7588a931b"
"2018-07-15T04:00:00+00:00"	"76d4886a-43e4-4613-a3ae-e0191a26d20b"
