"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"c82fd25f-e335-4dd2-b470-5926b5bba4a6"	"2024-02-14T00:53:10+00:00"	"2.5"	"53784"	"45092"	"51480"	"15000"	"0.931"	"1.05"	"1.64"	"1.637"	"-5000"	"-5000"	"-43114"	"-36564"
"c82fd25f-e335-4dd2-b470-5926b5bba4a6"	"2024-02-14T00:53:10+00:00"	"50"	"54360"	"44260"	"50808"	"15000"	"0.906"	"1.027"	"1.635"	"1.632"	"-5000"	"-5000"	"-44619"	"-37908"
"c82fd25f-e335-4dd2-b470-5926b5bba4a6"	"2024-02-14T00:53:10+00:00"	"97.5"	"54936"	"43428"	"50136"	"15000"	"0.882"	"1.004"	"1.63"	"1.627"	"-5000"	"-5000"	"-46118"	"-39245"
"a89bc893-62ee-4699-a078-c20d91c6ac35"	"2024-02-14T00:53:10+00:00"	"2.5"	"53472"	"44558"	"51758"	"15000"	"0.927"	"1.061"	"1.64"	"1.637"	"-5000"	"-5000"	"-43136"	"-35776"
"a89bc893-62ee-4699-a078-c20d91c6ac35"	"2024-02-14T00:53:10+00:00"	"50"	"54016"	"43776"	"51104"	"15000"	"0.903"	"1.039"	"1.635"	"1.632"	"-5000"	"-5000"	"-44540"	"-37050"
"a89bc893-62ee-4699-a078-c20d91c6ac35"	"2024-02-14T00:53:10+00:00"	"97.5"	"54560"	"42994"	"50450"	"15000"	"0.88"	"1.016"	"1.63"	"1.627"	"-5000"	"-5000"	"-45939"	"-38319"
"8b0fac86-7b4a-475b-80f6-109da6070389"	"2024-02-14T00:53:11+00:00"	"2.5"	"53920"	"45520"	"52608"	"15000"	"0.937"	"1.068"	"1.64"	"1.637"	"-5000"	"-5000"	"-42909"	"-35659"
"8b0fac86-7b4a-475b-80f6-109da6070389"	"2024-02-14T00:53:11+00:00"	"50"	"54544"	"44792"	"51880"	"15000"	"0.913"	"1.043"	"1.635"	"1.632"	"-5000"	"-5000"	"-44387"	"-37136"
"8b0fac86-7b4a-475b-80f6-109da6070389"	"2024-02-14T00:53:11+00:00"	"97.5"	"55168"	"44064"	"51152"	"15000"	"0.889"	"1.018"	"1.63"	"1.627"	"-5000"	"-5000"	"-45860"	"-38606"
"87f3ae70-39db-4235-a68d-484e27191686"	"2024-02-14T00:53:11+00:00"	"2.5"	"52992"	"45000"	"51588"	"15000"	"0.944"	"1.068"	"1.64"	"1.637"	"-5000"	"-5000"	"-41907"	"-35160"
"87f3ae70-39db-4235-a68d-484e27191686"	"2024-02-14T00:53:11+00:00"	"50"	"53808"	"44536"	"50688"	"15000"	"0.921"	"1.035"	"1.635"	"1.632"	"-5000"	"-5000"	"-43440"	"-37127"
"87f3ae70-39db-4235-a68d-484e27191686"	"2024-02-14T00:53:11+00:00"	"97.5"	"54624"	"44072"	"49788"	"15000"	"0.898"	"1.003"	"1.63"	"1.627"	"-5000"	"-5000"	"-44965"	"-39085"
"eab741a5-c713-481d-9568-8fea6fe2966d"	"2024-02-14T00:53:11+00:00"	"2.5"	"53572"	"45504"	"52064"	"15000"	"0.943"	"1.065"	"1.64"	"1.637"	"-5000"	"-5000"	"-42354"	"-35633"
"eab741a5-c713-481d-9568-8fea6fe2966d"	"2024-02-14T00:53:11+00:00"	"50"	"54280"	"44688"	"51280"	"15000"	"0.915"	"1.037"	"1.635"	"1.632"	"-5000"	"-5000"	"-44060"	"-37305"
"eab741a5-c713-481d-9568-8fea6fe2966d"	"2024-02-14T00:53:11+00:00"	"97.5"	"54988"	"43872"	"50496"	"15000"	"0.889"	"1.009"	"1.63"	"1.627"	"-5000"	"-5000"	"-45758"	"-38969"
"e49d20a2-3327-4994-b4da-5af6b086b1f5"	"2024-02-14T00:53:11+00:00"	"2.5"	"54192"	"45456"	"52388"	"15000"	"0.931"	"1.059"	"1.64"	"1.637"	"-5000"	"-5000"	"-43419"	"-36324"
"e49d20a2-3327-4994-b4da-5af6b086b1f5"	"2024-02-14T00:53:11+00:00"	"50"	"54836"	"44696"	"51720"	"15000"	"0.906"	"1.034"	"1.635"	"1.632"	"-5000"	"-5000"	"-44961"	"-37772"
"e49d20a2-3327-4994-b4da-5af6b086b1f5"	"2024-02-14T00:53:11+00:00"	"97.5"	"55480"	"43936"	"51052"	"15000"	"0.882"	"1.01"	"1.63"	"1.627"	"-5000"	"-5000"	"-46496"	"-39214"
