"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"74fc1b78-bba6-40ae-ba72-1b82cec3f331"	"2024-02-14T00:52:51+00:00"	"2.5"	"44896"	"22752"	"23520"	"15000"	"0.618"	"0.635"	"1.904"	"2.034"	"-5000"	"-5000"	"-62730"	"-67798"
"74fc1b78-bba6-40ae-ba72-1b82cec3f331"	"2024-02-14T00:52:51+00:00"	"50"	"45216"	"21456"	"22944"	"15000"	"0.585"	"0.618"	"1.91"	"2.04"	"-5000"	"-5000"	"-64907"	"-69297"
"74fc1b78-bba6-40ae-ba72-1b82cec3f331"	"2024-02-14T00:52:51+00:00"	"97.5"	"45536"	"20160"	"22368"	"15000"	"0.553"	"0.601"	"1.915"	"2.047"	"-5000"	"-5000"	"-67041"	"-70844"
"4dd5c350-33ab-47e5-81c4-d431a5d92ec0"	"2024-02-14T00:52:51+00:00"	"2.5"	"44872"	"18932"	"21424"	"15000"	"0.533"	"0.589"	"1.904"	"2.034"	"-5000"	"-5000"	"-66504"	"-69846"
"4dd5c350-33ab-47e5-81c4-d431a5d92ec0"	"2024-02-14T00:52:51+00:00"	"50"	"45312"	"17780"	"20920"	"15000"	"0.503"	"0.572"	"1.91"	"2.04"	"-5000"	"-5000"	"-68766"	"-71516"
"4dd5c350-33ab-47e5-81c4-d431a5d92ec0"	"2024-02-14T00:52:51+00:00"	"97.5"	"45752"	"16628"	"20416"	"15000"	"0.473"	"0.556"	"1.915"	"2.047"	"-5000"	"-5000"	"-70987"	"-73238"
"f9a9e239-a3db-4ea0-8a3a-850df25d2d70"	"2024-02-14T00:52:52+00:00"	"2.5"	"45456"	"19350"	"21268"	"15000"	"0.536"	"0.578"	"1.904"	"2.034"	"-5000"	"-5000"	"-67198"	"-71190"
"f9a9e239-a3db-4ea0-8a3a-850df25d2d70"	"2024-02-14T00:52:52+00:00"	"50"	"45840"	"18176"	"20724"	"15000"	"0.506"	"0.561"	"1.91"	"2.04"	"-5000"	"-5000"	"-69378"	"-72790"
"f9a9e239-a3db-4ea0-8a3a-850df25d2d70"	"2024-02-14T00:52:52+00:00"	"97.5"	"46224"	"17002"	"20180"	"15000"	"0.476"	"0.545"	"1.915"	"2.047"	"-5000"	"-5000"	"-71517"	"-74441"
"3489f98d-4b03-4000-8856-889b2537dad0"	"2024-02-14T00:52:52+00:00"	"2.5"	"43576"	"24488"	"26176"	"15000"	"0.677"	"0.715"	"1.904"	"2.034"	"-5000"	"-5000"	"-58481"	"-62458"
"3489f98d-4b03-4000-8856-889b2537dad0"	"2024-02-14T00:52:52+00:00"	"50"	"44016"	"23504"	"25520"	"15000"	"0.648"	"0.693"	"1.91"	"2.04"	"-5000"	"-5000"	"-60567"	"-64273"
"3489f98d-4b03-4000-8856-889b2537dad0"	"2024-02-14T00:52:52+00:00"	"97.5"	"44456"	"22520"	"24864"	"15000"	"0.619"	"0.672"	"1.915"	"2.047"	"-5000"	"-5000"	"-62613"	"-66137"
"413b08d5-89b6-4c2b-9de2-acfad1e04272"	"2024-02-14T00:52:52+00:00"	"2.5"	"43576"	"23920"	"26364"	"15000"	"0.664"	"0.72"	"1.904"	"2.034"	"-5000"	"-5000"	"-59049"	"-62270"
"413b08d5-89b6-4c2b-9de2-acfad1e04272"	"2024-02-14T00:52:52+00:00"	"50"	"44104"	"22912"	"25608"	"15000"	"0.633"	"0.694"	"1.91"	"2.04"	"-5000"	"-5000"	"-61327"	"-64364"
"413b08d5-89b6-4c2b-9de2-acfad1e04272"	"2024-02-14T00:52:52+00:00"	"97.5"	"44632"	"21904"	"24852"	"15000"	"0.603"	"0.669"	"1.915"	"2.047"	"-5000"	"-5000"	"-63566"	"-66510"
