"start_date"	"filter_id"
"2021-12-18T22:00:00+00:00"	"230629bf-7fa5-4ed6-bf14-8fe97fec0f68"
"2021-12-27T20:00:00+00:00"	"8aefd717-a978-4c89-a056-0e21ce2a81d1"
"2021-12-28T23:00:00+00:00"	"5cec3784-3aa6-411b-b0fc-895dbd9a61fc"
"2021-12-29T11:00:00+00:00"	"1409e01a-6285-4b70-9c7d-61f5cdf1d762"
